startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,arrivalDuration
T325/3,T339/4,13:35:49,1,-1,1,MY9491,11
T325/3,T339/4,13:36:07,1,-1,1,MY9491,7
M112,M127,13:36:11,1,-1,2,MY9487,3
C689/1,T355/2,13:36:20,1,-1,1,MY9211,135
T355/1,C688/1,13:36:48,1,-1,-1,MY9278,237
T409,T368,13:36:51,1,-1,1,MY9154,77
M201,M121,13:37:06,1,-1,-1,MY9362,41
M127,M125,13:37:24,1,-1,1,MY9487,36
T339/4,T408/1,13:37:55,1,-1,-1,MY9491,100
T368,T324/2,13:38:24,1,-1,1,MY9154,52
C688/1,C691,13:38:32,1,-1,-1,MY9278,67
T355/2,T360,13:38:38,1,-1,-1,MY9211,130
M121,M119,13:38:59,1,-1,2,MY9362,60
C691,C652,13:40:12,1,-1,-1,MY9278,65
T324/2,T327,13:40:15,1,-1,1,MY9154,64
T360,T376/1,13:40:27,1,-1,-1,MY9211,80
T408/1,T343,13:40:30,1,-1,-1,MY9491,129
T327,T326/2,13:41:17,1,-1,1,MY9154,27
C652,C655,13:41:27,1,-1,1,MY9278,28
M119,M113,13:41:42,1,-1,-1,MY9362,107
M125,M136/2,13:41:45,1,-1,2,MY9487,150
C655,C657,13:42:22,1,-1,-1,MY9278,46
T326/2,T337,13:42:39,1,-1,1,MY9154,61
T376/1,T363/1,13:42:43,1,-1,-1,MY9211,129
C657,C686,13:42:58,1,-1,-1,MY9278,29
M113,M94,13:43:02,1,-1,-1,MY9362,76
M136/2,M139/2,13:43:31,1,-1,1,MY9487,61
T337,T334,13:43:31,1,-1,1,MY9154,29
T363/1,T374,13:43:45,1,-1,1,MY9211,43
T343,T316,13:44:07,1,-1,1,MY9491,112
T374,T406,13:44:48,1,-1,1,MY9211,36
T334,T430,13:44:52,1,-1,-1,MY9154,51
C686,C656,13:45:03,1,-1,1,MY9278,92
M139/2,M184,13:46:22,1,-1,-1,MY9487,119
C656,C654/3,13:46:22,1,-1,1,MY9278,52
T316,T345/5,13:46:26,1,-1,-1,MY9491,127
M184,M188,13:47:03,1,-1,-1,MY9487,33
M95/3,M22,13:48:15,1,-1,2,MY7560,97
T345/5,T344,13:48:50,1,-1,1,MY9491,129
M188,M203/2,13:49:01,1,-1,1,MY9487,103
T430,M177,13:49:35,1,-1,1,MY9154,275
T344,T356/1,13:49:50,1,-1,1,MY9491,32
M203/2,M277,13:50:03,1,-1,-1,MY9487,49
T406,T345/1,13:50:32,1,-1,-1,MY9211,310
C654/3,C653/2,13:50:35,1,-1,-1,MY9278,234
M22,M10,13:50:57,1,-1,2,MY7560,151
T356/1,T358,13:52:03,1,-1,-1,MY9491,122
M277,M182/1,13:52:21,1,-1,1,MY9487,122
M177,M198,13:52:24,1,-1,-1,MY9154,144
T358,T373/2,13:53:08,1,-1,-1,MY9491,33
C653/2,C692,13:53:11,1,-1,-1,MY9278,74
T345/1,T322,13:53:46,1,-1,-1,MY9211,179
M198,M183/2,13:53:57,1,-1,-1,MY9154,82
M10,M16/1,13:54:00,1,-1,2,MY7560,120
T373/2,T375,13:54:19,1,-1,1,MY9491,25
C692,C689/1,13:54:19,1,-1,1,MY9278,41
M16/1,M109,13:55:18,1,-1,2,MY7560,19
T322,T342,13:55:54,1,-1,-1,MY9211,99
M182/1,T431,13:56:08,1,-1,1,MY9487,199
M183/2,M140/1,13:56:08,1,-1,1,MY9154,77
T375,T380,13:56:22,1,-1,-1,MY9491,84
C689/1,T355/2,13:57:09,1,-1,1,MY9278,127
T380,T379,13:57:16,1,-1,-1,MY9491,13
T431,T335/2,13:57:20,1,-1,-1,MY9487,64
T342,T409,13:57:27,1,-1,1,MY9211,64
M140/1,M137/2,13:57:34,1,-1,1,MY9154,67
M109,M112,13:57:55,1,-1,-1,MY7560,114
T335/2,T338,13:58:03,1,-1,-1,MY9487,13
T379,T359,13:58:03,1,-1,-1,MY9491,16
M137/2,M132/1,13:58:21,1,-1,2,MY9154,34
T409,T368,13:59:20,1,-1,1,MY9211,90
T359,T355/1,13:59:28,1,-1,1,MY9491,70
T355/2,T360,13:59:37,1,-1,-1,MY9278,136
M112,M127,13:59:59,1,-1,2,MY7560,41
T360,T376/1,14:00:13,1,-1,-1,MY9278,21
T338,T326/3,14:00:16,1,-1,-1,MY9487,101
M132/1,M200,14:00:16,1,-1,-1,MY9154,70
T368,T324/2,14:00:51,1,-1,1,MY9211,86
T326/3,T332/2,14:01:24,1,-1,1,MY9487,56
M200,M201,14:01:35,1,-1,-1,MY9154,26
T376/1,T363/1,14:01:52,1,-1,2,MY9278,47
T332/2,T325/3,14:02:36,1,-1,1,MY9487,64
M127,M125,14:02:46,1,-1,2,MY7560,115
T325/3,T339/4,14:02:54,1,-1,2,MY9487,11
T363/1,T374,14:03:33,1,-1,1,MY9278,46
T324/2,T327,14:03:33,1,-1,1,MY9211,82
M201,M121,14:03:40,1,-1,-1,MY9154,111
T355/1,C688/1,14:04:16,1,-1,-1,MY9491,272
T374,T406,14:04:16,1,-1,1,MY9278,28
T327,T326/2,14:04:19,1,-1,1,MY9211,27
T339/4,T408/1,14:04:47,1,-1,-1,MY9487,106
M121,M119,14:05:08,1,-1,2,MY9154,49
M125,M136/2,14:05:37,1,-1,1,MY7560,42
T326/2,T337,14:05:37,1,-1,1,MY9211,63
C688/1,C691,14:06:01,1,-1,-1,MY9491,59
T337,T334,14:06:26,1,-1,1,MY9211,21
M136/2,M139/2,14:06:38,1,-1,-1,MY7560,29
T408/1,T343,14:06:58,1,-1,-1,MY9487,116
M119,M113,14:07:46,1,-1,-1,MY9154,118
T334,T430,14:07:52,1,-1,-1,MY9211,60
C691,C652,14:08:36,1,-1,-1,MY9491,118
T343,T316,14:09:34,1,-1,1,MY9487,116
C652,C655,14:09:44,1,-1,1,MY9491,28
M113,M94,14:09:58,1,-1,-1,MY9154,98
T406,T345/1,14:10:09,1,-1,-1,MY9278,300
M139/2,M184,14:10:12,1,-1,-1,MY7560,143
M184,M188,14:10:55,1,-1,-1,MY7560,21
C655,C657,14:11:09,1,-1,-1,MY9491,46
T316,T345/5,14:11:38,1,-1,-1,MY9487,113
C657,C686,14:11:45,1,-1,-1,MY9491,29
M95/3,M22,14:12:02,1,-1,1,MY9362,134
M188,M203/2,14:12:22,1,-1,1,MY7560,72
T345/1,T322,14:12:43,1,-1,-1,MY9278,132
T430,M177,14:13:04,1,-1,1,MY9211,283
T345/5,T344,14:13:14,1,-1,1,MY9487,92
M203/2,M277,14:13:42,1,-1,-1,MY7560,69
C686,C656,14:13:48,1,-1,1,MY9491,79
T344,T356/1,14:14:13,1,-1,-1,MY9487,30
M22,M10,14:14:34,1,-1,2,MY9362,73
T322,T342,14:14:45,1,-1,-1,MY9278,90
C656,C654/3,14:14:49,1,-1,1,MY9491,46
M177,M198,14:15:52,1,-1,1,MY9211,123
T356/1,T358,14:16:16,1,-1,1,MY9487,109
T342,T409,14:16:24,1,-1,1,MY9278,70
M277,M182/1,14:16:34,1,-1,1,MY7560,161
M10,M16/1,14:16:56,1,-1,3,MY9362,64
T358,T373/2,14:17:24,1,-1,2,MY9487,34
M198,M183/2,14:17:32,1,-1,1,MY9211,93
T409,T368,14:18:18,1,-1,1,MY9278,82
M16/1,M109,14:18:40,1,-1,2,MY9362,21
C654/3,C653/2,14:18:53,1,-1,1,MY9491,216
M183/2,M140/1,14:19:08,1,-1,1,MY9211,17
T368,T324/2,14:19:22,1,-1,1,MY9278,31
T373/2,T375,14:19:29,1,-1,2,MY9487,24
M140/1,M137/2,14:20:26,1,-1,1,MY9211,28
M182/1,T431,14:20:40,1,-1,1,MY7560,210
T324/2,T327,14:20:51,1,-1,1,MY9278,52
T375,T380,14:20:54,1,-1,2,MY9487,56
M109,M112,14:21:32,1,-1,1,MY9362,109
T380,T379,14:21:32,1,-1,1,MY9487,10
M137/2,M132/1,14:21:32,1,-1,2,MY9211,21
C653/2,C692,14:21:36,1,-1,1,MY9491,120
T327,T326/2,14:21:54,1,-1,1,MY9278,25
T327,T326/2,14:22:01,1,-1,1,MY9278,3
T431,T335/2,14:22:22,1,-1,1,MY7560,94
T379,T359,14:22:29,1,-1,1,MY9487,7
T335/2,T338,14:23:01,1,-1,-1,MY7560,10
M112,M127,14:23:15,1,-1,2,MY9362,24
C692,C689/1,14:23:36,1,-1,-1,MY9491,66
T359,T355/1,14:23:39,1,-1,1,MY9487,59
T337,T334,14:24:11,1,-1,1,MY9278,20
M132/1,M200,14:24:15,1,-1,-1,MY9211,64
T338,T326/3,14:24:48,1,-1,-1,MY7560,82
M127,M125,14:24:51,1,-1,2,MY9362,71
T326/3,T332/2,14:25:40,1,-1,1,MY7560,35
T334,T430,14:25:51,1,-1,1,MY9278,52
M200,M201,14:25:54,1,-1,-1,MY9211,21
T332/2,T325/3,14:26:50,1,-1,2,MY7560,45
M125,M136/2,14:27:14,1,-1,2,MY9362,31
T325/3,T339/4,14:27:14,1,-1,1,MY7560,13
M201,M121,14:27:14,1,-1,3,MY9211,34
C689/1,T355/2,14:27:42,1,-1,1,MY9491,186
M95/3,M22,14:28:07,1,-1,1,MY9154,129
M95/3,M22,14:28:14,1,-1,1,MY9154,3
M136/2,M139/2,14:28:43,1,-1,1,MY9362,46
T355/1,C688/1,14:28:53,1,-1,2,MY9487,296
M121,M119,14:29:07,1,-1,3,MY9211,28
T339/4,T408/1,14:29:39,1,-1,-1,MY7560,133
M22,M10,14:29:53,1,-1,2,MY9154,59
T355/2,T360,14:30:17,1,-1,-1,MY9491,144
T430,M177,14:31:06,1,-1,1,MY9278,301
M139/2,M184,14:31:12,1,-1,1,MY9362,104
T408/1,T343,14:31:30,1,-1,-1,MY7560,103
C688/1,C691,14:31:30,1,-1,1,MY9487,125
M184,M188,14:31:40,1,-1,1,MY9362,13
M119,M113,14:31:58,1,-1,-1,MY9211,124
T360,T376/1,14:32:19,1,-1,1,MY9491,100
M10,M16/1,14:32:33,1,-1,3,MY9154,118
M188,M203/2,14:32:33,1,-1,1,MY9362,35
M203/2,M277,14:33:25,1,-1,-1,MY9362,48
C691,C652,14:33:29,1,-1,-1,MY9487,76
M177,M198,14:33:39,1,-1,-1,MY9278,122
M16/1,M109,14:33:46,1,-1,1,MY9154,17
M113,M94,14:34:00,1,-1,-1,MY9211,34
T343,T316,14:34:10,1,-1,3,MY7560,125
C652,C655,14:34:37,1,-1,1,MY9487,33
T376/1,T363/1,14:35:01,1,-1,1,MY9491,152
C655,C657,14:35:50,1,-1,1,MY9487,45
M277,M182/1,14:36:05,1,-1,1,MY9362,152
M198,M183/2,14:36:05,1,-1,1,MY9278,138
T316,T345/5,14:36:25,1,-1,-1,MY7560,124
C657,C686,14:36:25,1,-1,1,MY9487,27
T363/1,T374,14:36:43,1,-1,1,MY9491,59
M109,M112,14:36:47,1,-1,1,MY9154,122
M183/2,M140/1,14:36:54,1,-1,1,MY9278,14
T374,T406,14:37:46,1,-1,1,MY9491,31
T345/5,T344,14:37:50,1,-1,1,MY7560,59
C686,C656,14:38:00,1,-1,1,MY9487,31
M140/1,M137/2,14:38:35,1,-1,1,MY9278,63
M112,M127,14:38:53,1,-1,2,MY9154,24
C656,C654/3,14:39:07,1,-1,1,MY9487,56
T344,T356/1,14:39:21,1,-1,1,MY7560,63
M182/1,T431,14:40:28,1,-1,1,MY9362,224
M137/2,M132/1,14:40:31,1,-1,2,MY9278,55
T356/1,T358,14:40:53,1,-1,-1,MY7560,88
M127,M125,14:41:35,1,-1,3,MY9154,94
T431,T335/2,14:41:56,1,-1,1,MY9362,77
T358,T373/2,14:41:56,1,-1,3,MY7560,31
M132/1,M200,14:41:56,1,-1,-1,MY9278,20
T335/2,T338,14:42:38,1,-1,-1,MY9362,14
T373/2,T375,14:43:41,1,-1,1,MY7560,44
M125,M136/2,14:43:55,1,-1,2,MY9154,34
T338,T326/3,14:44:20,1,-1,-1,MY9362,91
T406,T345/1,14:44:23,1,-1,-1,MY9491,369
T375,T380,14:45:07,1,-1,-1,MY7560,50
M136/2,M139/2,14:45:17,1,-1,1,MY9154,53
M121,M119,14:45:24,1,-1,2,MY9278,34
T326/3,T332/2,14:45:59,1,-1,1,MY9362,84
T380,T379,14:46:05,1,-1,-1,MY7560,20
T345/1,T322,14:47:16,1,-1,-1,MY9491,155
T332/2,T325/3,14:47:27,1,-1,2,MY9362,77
T379,T359,14:47:30,1,-1,1,MY7560,75
T325/3,T339/4,14:48:00,1,-1,2,MY9362,22
M139/2,M184,14:48:45,1,-1,-1,MY9154,150
T359,T355/1,14:48:45,1,-1,1,MY7560,68
M184,M188,14:49:13,1,-1,1,MY9154,20
C692,C689/1,14:49:13,1,-1,1,MY9487,106
M119,M113,14:49:24,1,-1,-1,MY9278,222
M95/3,M22,14:49:31,1,-1,2,MY9211,190
T322,T342,14:49:59,1,-1,-1,MY9491,125
M188,M203/2,14:50:51,1,-1,1,MY9154,83
M22,M10,14:50:54,1,-1,2,MY9211,55
T339/4,T408/1,14:50:54,1,-1,-1,MY9362,154
M113,M94,14:51:05,1,-1,-1,MY9278,35
T342,T409,14:51:36,1,-1,1,MY9491,52
M203/2,M277,14:51:53,1,-1,-1,MY9154,51
C689/1,T355/2,14:52:34,1,-1,1,MY9487,154
T409,T368,14:52:58,1,-1,1,MY9491,50
T355/1,C688/1,14:53:11,1,-1,-1,MY7560,240
M10,M16/1,14:53:30,1,-1,2,MY9211,117
T408/1,T343,14:54:03,1,-1,-1,MY9362,178
T368,T324/2,14:54:08,1,-1,1,MY9491,37
M277,M182/1,14:54:30,1,-1,1,MY9154,149
C688/1,C691,14:54:48,1,-1,-1,MY7560,62
T355/2,T360,14:55:08,1,-1,2,MY9487,145
T324/2,T327,14:55:51,1,-1,1,MY9491,58
T327,T326/2,14:56:48,1,-1,1,MY9491,26
T343,T316,14:56:52,1,-1,1,MY9362,119
T360,T376/1,14:57:10,1,-1,-1,MY9487,104
M16/1,M109,14:57:21,1,-1,2,MY9211,15
C691,C652,14:57:40,1,-1,-1,MY7560,129
T326/2,T337,14:58:11,1,-1,1,MY9491,65
T326/2,T337,14:58:21,1,-1,1,MY9491,5
C652,C655,14:58:48,1,-1,1,MY7560,27
T316,T345/5,14:58:53,1,-1,-1,MY9362,107
M182/1,T431,14:59:02,1,-1,1,MY9154,216
T337,T334,14:59:11,1,-1,1,MY9491,29
T376/1,T363/1,14:59:20,1,-1,-1,MY9487,119
M109,M112,14:59:47,1,-1,-1,MY9211,122
C655,C657,15:00:10,1,-1,-1,MY7560,54
T431,T335/2,15:00:23,1,-1,-1,MY9154,72
T334,T430,15:00:39,1,-1,-1,MY9491,59
C657,C686,15:00:47,1,-1,-1,MY7560,23
T335/2,T338,15:01:19,1,-1,-1,MY9154,11
T363/1,T374,15:01:19,1,-1,1,MY9487,46
T345/5,T344,15:01:24,1,-1,1,MY9362,133
M112,M127,15:02:07,1,-1,2,MY9211,136
T374,T406,15:02:17,1,-1,1,MY9487,33
T344,T356/1,15:02:33,1,-1,-1,MY9362,61
C686,C656,15:02:54,1,-1,1,MY7560,85
M127,M125,15:03:28,1,-1,2,MY9211,55
T338,T326/3,15:03:42,1,-1,-1,MY9154,110
C656,C654/3,15:04:14,1,-1,1,MY7560,56
M125,M136/2,15:05:09,1,-1,2,MY9211,29
T326/3,T332/2,15:05:20,1,-1,1,MY9154,80
T430,M177,15:05:23,1,-1,1,MY9491,275
M136/2,M139/2,15:06:14,1,-1,1,MY9211,43
T356/1,T358,15:06:25,1,-1,-1,MY9362,227
T332/2,T325/3,15:06:35,1,-1,1,MY9154,60
T325/3,T339/4,15:06:52,1,-1,1,MY9154,13
T358,T373/2,15:07:45,1,-1,-1,MY9362,41
T406,T345/1,15:07:45,1,-1,-1,MY9487,282
M177,M198,15:08:31,1,-1,-1,MY9491,146
M139/2,M184,15:08:42,1,-1,-1,MY9211,105
M184,M188,15:09:03,1,-1,-1,MY9211,14
T339/4,T408/1,15:09:17,1,-1,-1,MY9154,130
T373/2,T375,15:09:17,1,-1,-1,MY9362,34
C654/3,C653/2,15:09:38,1,-1,-1,MY7560,45
M22,M10,15:10:06,1,-1,2,AA7838,66
M188,M203/2,15:10:30,1,-1,1,MY9211,36
M198,M183/2,15:10:30,1,-1,1,MY9491,112
T345/1,T322,15:11:12,1,-1,-1,MY9487,157
T375,T380,15:11:23,1,-1,-1,MY9362,76
M203/2,M277,15:11:34,1,-1,-1,MY9211,52
M183/2,M140/1,15:12:05,1,-1,1,MY9491,45
T380,T379,15:12:08,1,-1,-1,MY9362,13
C653/2,C692,15:12:15,1,-1,-1,MY7560,105
M10,M16/1,15:12:26,1,-1,2,AA7838,111
T408/1,T343,15:12:29,1,-1,-1,MY9154,174
T379,T359,15:12:40,1,-1,2,MY9362,17
M140/1,M137/2,15:13:16,1,-1,1,MY9491,32
C692,C689/1,15:13:25,1,-1,1,MY7560,48
T322,T342,15:13:52,1,-1,-1,MY9487,131
M277,M182/1,15:14:01,1,-1,1,MY9211,140
M137/2,M132/1,15:14:17,1,-1,1,MY9491,32
M16/1,M109,15:14:41,1,-1,1,AA7838,16
T359,T355/1,15:14:45,1,-1,1,MY9362,92
T342,T409,15:15:07,1,-1,2,MY9487,53
T343,T316,15:15:42,1,-1,2,MY9154,123
M132/1,M200,15:17:00,1,-1,-1,MY9491,77
C689/1,T355/2,15:17:07,1,-1,1,MY7560,158
M109,M112,15:17:46,1,-1,-1,AA7838,148
M182/1,T431,15:17:53,1,-1,1,MY9211,201
M200,M201,15:18:04,1,-1,-1,MY9491,39
T316,T345/5,15:18:15,1,-1,-1,MY9154,142
T409,T368,15:18:18,1,-1,1,MY9487,153
T368,T324/2,15:19:20,1,-1,1,MY9487,34
M201,M121,15:19:20,1,-1,-1,MY9491,27
T355/1,C688/1,15:19:23,1,-1,-1,MY9362,271
T431,T335/2,15:19:38,1,-1,-1,MY9211,79
M112,M127,15:20:14,1,-1,-1,AA7838,25
T345/5,T344,15:20:17,1,-1,-1,MY9154,109
T335/2,T338,15:20:28,1,-1,-1,MY9211,10
T355/2,T360,15:20:28,1,-1,-1,MY7560,186
T324/2,T327,15:21:07,1,-1,1,MY9487,71
M121,M119,15:21:21,1,-1,3,MY9491,42
T344,T356/1,15:21:25,1,-1,-1,MY9154,28
M127,M125,15:21:37,1,-1,1,AA7838,26
T360,T376/1,15:21:41,1,-1,-1,MY7560,44
T327,T326/2,15:22:06,1,-1,1,MY9487,24
T338,T326/3,15:22:16,1,-1,-1,MY9211,79
T326/2,T337,15:23:11,1,-1,1,MY9487,58
T326/3,T332/2,15:23:15,1,-1,1,MY9211,44
C688/1,C691,15:23:15,1,-1,-1,MY9362,127
T356/1,T358,15:23:45,1,-1,-1,MY9154,127
T376/1,T363/1,15:23:45,1,-1,-1,MY7560,116
T337,T334,15:23:49,1,-1,1,MY9487,27
M125,M136/2,15:23:52,1,-1,1,AA7838,99
M119,M113,15:24:04,1,-1,-1,MY9491,111
M95/3,M22,15:24:30,1,-1,1,MY9278,51
T332/2,T325/3,15:24:50,1,-1,1,MY9211,71
M136/2,M139/2,15:24:59,1,-1,-1,AA7838,54
T334,T430,15:25:13,1,-1,-1,MY9487,55
T325/3,T339/4,15:25:20,1,-1,2,MY9211,13
M113,M94,15:25:27,1,-1,-1,MY9491,21
T363/1,T374,15:25:31,1,-1,1,MY7560,57
C691,C652,15:25:59,1,-1,-1,MY9362,108
M22,M10,15:26:16,1,-1,2,MY9278,69
T374,T406,15:26:16,1,-1,1,MY7560,38
T358,T373/2,15:26:28,1,-1,-1,MY9154,43
M139/2,M184,15:27:28,1,-1,-1,AA7838,91
C652,C655,15:27:41,1,-1,1,MY9362,41
M184,M188,15:27:55,1,-1,-1,AA7838,17
M10,M16/1,15:28:13,1,-1,3,MY9278,97
T339/4,T408/1,15:28:23,1,-1,-1,MY9211,151
M188,M203/2,15:29:06,1,-1,1,AA7838,63
C655,C657,15:29:16,1,-1,-1,MY9362,59
C657,C686,15:29:55,1,-1,-1,MY9362,31
T430,M177,15:29:58,1,-1,1,MY9487,277
T408/1,T343,15:30:16,1,-1,-1,MY9211,80
M203/2,M277,15:30:23,1,-1,-1,AA7838,66
T373/2,T375,15:30:48,1,-1,-1,MY9154,74
M16/1,M109,15:31:05,1,-1,2,MY9278,105
C686,C656,15:31:54,1,-1,1,MY9362,73
T375,T380,15:31:58,1,-1,-1,MY9154,28
M177,M198,15:32:40,1,-1,-1,MY9487,126
T380,T379,15:33:01,1,-1,-1,MY9154,13
M277,M182/1,15:33:08,1,-1,1,AA7838,147
C656,C654/3,15:33:08,1,-1,1,MY9362,59
T343,T316,15:33:15,1,-1,1,MY9211,123
T406,T345/1,15:33:36,1,-1,-1,MY7560,375
T379,T359,15:33:43,1,-1,-1,MY9154,27
M109,M112,15:34:27,1,-1,1,MY9278,156
T316,T345/5,15:35:14,1,-1,-1,MY9211,108
T359,T355/1,15:35:28,1,-1,1,MY9154,78
M198,M183/2,15:36:09,1,-1,-1,MY9487,201
M112,M127,15:36:19,1,-1,2,MY9278,25
M182/1,T431,15:36:54,1,-1,1,AA7838,194
T345/5,T344,15:37:05,1,-1,1,MY9211,63
T345/1,T322,15:37:16,1,-1,-1,MY7560,121
M183/2,M140/1,15:37:26,1,-1,-1,MY9487,14
M95/3,M22,15:37:57,1,-1,1,MX7866,187
T344,T356/1,15:37:59,1,-1,-1,MY9211,39
C654/3,C653/2,15:38:02,1,-1,-1,MY9362,64
M127,M125,15:38:20,1,-1,1,MY9278,71
M140/1,M137/2,15:39:00,1,-1,1,MY9487,37
T322,T342,15:39:24,1,-1,-1,MY7560,121
T355/1,C688/1,15:39:51,1,-1,-1,MY9154,244
T356/1,T358,15:40:19,1,-1,2,MY9211,89
T342,T409,15:40:22,1,-1,2,MY7560,45
M137/2,M132/1,15:40:22,1,-1,1,MY9487,35
T338,T326/3,15:40:40,1,-1,-1,AA7838,67
C653/2,C692,15:40:40,1,-1,1,MY9362,113
M22,M10,15:40:47,1,-1,2,MX7866,168
M125,M136/2,15:40:47,1,-1,1,MY9278,24
T358,T373/2,15:41:29,1,-1,-1,MY9211,31
T326/3,T332/2,15:41:45,1,-1,1,AA7838,47
C692,C689/1,15:41:48,1,-1,-1,MY9362,26
M132/1,M200,15:41:51,1,-1,-1,MY9487,15
T409,T368,15:42:08,1,-1,1,MY7560,74
M136/2,M139/2,15:42:10,1,-1,-1,MY9278,61
C688/1,C691,15:42:13,1,-1,-1,MY9154,28
M200,M201,15:42:54,1,-1,-1,MY9487,23
T373/2,T375,15:43:05,1,-1,2,MY9211,41
T368,T324/2,15:43:17,1,-1,1,MY7560,42
T332/2,T325/3,15:43:28,1,-1,2,AA7838,77
T325/3,T339/4,15:43:56,1,-1,2,AA7838,17
M10,M16/1,15:44:15,1,-1,3,MX7866,150
C691,C652,15:44:15,1,-1,-1,MY9154,77
M201,M121,15:44:15,1,-1,-1,MY9487,44
M139/2,M184,15:44:42,1,-1,-1,MY9278,103
T375,T380,15:44:45,1,-1,-1,MY9211,63
M184,M188,15:45:05,1,-1,-1,MY9278,16
M121,M119,15:45:26,1,-1,2,MY9487,40
T380,T379,15:45:29,1,-1,-1,MY9211,10
C652,C655,15:45:33,1,-1,1,MY9154,27
T324/2,T327,15:45:47,1,-1,1,MY7560,83
M188,M203/2,15:46:08,1,-1,1,MY9278,50
T339/4,T408/1,15:46:15,1,-1,-1,AA7838,119
M16/1,M109,15:46:32,1,-1,1,MX7866,23
T379,T359,15:46:35,1,-1,-1,MY9211,37
C689/1,T355/2,15:46:46,1,-1,1,MY9362,258
T327,T326/2,15:46:49,1,-1,1,MY7560,29
M203/2,M277,15:47:20,1,-1,-1,MY9278,65
C655,C657,15:47:20,1,-1,-1,MY9154,48
T359,T355/1,15:47:55,1,-1,1,MY9211,73
C657,C686,15:47:59,1,-1,-1,MY9154,27
T408/1,T343,15:48:23,1,-1,-1,AA7838,111
T326/2,T337,15:48:23,1,-1,1,MY7560,66
T337,T334,15:48:58,1,-1,1,MY7560,20
C686,C656,15:49:37,1,-1,1,MY9154,31
M109,M112,15:49:47,1,-1,-1,MX7866,153
M277,M182/1,15:49:47,1,-1,1,MY9278,139
T355/2,T360,15:49:47,1,-1,-1,MY9362,167
M119,M113,15:49:58,1,-1,-1,MY9487,229
T334,T430,15:50:26,1,-1,-1,MY7560,55
T343,T316,15:50:53,1,-1,1,AA7838,90
C656,C654/3,15:51:00,1,-1,1,MY9154,51
M95/3,M22,15:51:14,1,-1,1,MY9491,104
T360,T376/1,15:51:52,1,-1,-1,MY9362,110
M113,M94,15:51:59,1,-1,-1,MY9487,52
M112,M127,15:52:28,1,-1,2,MX7866,53
T355/1,C688/1,15:52:28,1,-1,-1,MY9211,269
T316,T345/5,15:52:49,1,-1,-1,AA7838,105
M182/1,T431,15:53:35,1,-1,1,MY9278,199
M127,M125,15:54:24,1,-1,1,MX7866,84
T345/5,T344,15:54:45,1,-1,1,AA7838,77
M22,M10,15:55:03,1,-1,2,MY9491,155
C654/3,C653/2,15:55:03,1,-1,-1,MY9154,222
T431,T335/2,15:55:18,1,-1,-1,MY9278,92
T376/1,T363/1,15:55:18,1,-1,-1,MY9362,169
T430,M177,15:55:18,1,-1,1,MY7560,281
M125,M136/2,15:55:54,1,-1,1,MX7866,36
T335/2,T338,15:55:54,1,-1,-1,MY9278,10
T344,T356/1,15:56:16,1,-1,-1,AA7838,86
C653/2,C692,15:56:48,1,-1,-1,MY9154,81
M136/2,M139/2,15:57:24,1,-1,-1,MX7866,61
T363/1,T374,15:57:31,1,-1,1,MY9362,58
M10,M16/1,15:57:38,1,-1,3,MY9491,65
T374,T406,15:58:36,1,-1,1,MY9362,37
T356/1,T358,15:58:43,1,-1,-1,AA7838,140
C652,C655,15:58:50,1,-1,1,MY9211,28
M177,M198,15:58:53,1,-1,-1,MY7560,164
C692,C689/1,15:59:11,1,-1,-1,MY9154,86
M139/2,M184,15:59:22,1,-1,-1,MX7866,74
M16/1,M109,15:59:49,1,-1,2,MY9491,38
T358,T373/2,15:59:54,1,-1,-1,AA7838,32
M184,M188,16:00:15,1,-1,-1,MX7866,24
C655,C657,16:00:15,1,-1,-1,MY9211,53
C657,C686,16:00:57,1,-1,1,MY9211,31
T325/3,T339/4,16:01:22,1,-1,2,MY9278,17
T373/2,T375,16:01:36,1,-1,-1,AA7838,27
M188,M203/2,16:01:57,1,-1,1,MX7866,34
M109,M112,16:02:01,1,-1,-1,MY9491,95
M198,M183/2,16:02:04,1,-1,-1,MY7560,176
C686,C656,16:02:45,1,-1,1,MY9211,72
M203/2,M277,16:02:49,1,-1,-1,MX7866,44
C689/1,T355/2,16:03:09,1,-1,1,MY9154,174
T375,T380,16:03:31,1,-1,-1,AA7838,74
C656,C654/3,16:04:08,1,-1,1,MY9211,52
T339/4,T408/1,16:04:12,1,-1,-1,MY9278,131
M112,M127,16:04:15,1,-1,2,MY9491,31
M183/2,M140/1,16:04:33,1,-1,-1,MY7560,41
T380,T379,16:04:37,1,-1,-1,AA7838,10
T406,T345/1,16:04:40,1,-1,-1,MY9362,339
T379,T359,16:05:18,1,-1,-1,AA7838,13
M277,M182/1,16:05:22,1,-1,1,MX7866,142
M127,M125,16:05:29,1,-1,1,MY9491,38
C654/3,C653/2,16:05:40,1,-1,-1,MY9211,49
T355/2,T360,16:05:57,1,-1,-1,MY9154,160
M140/1,M137/2,16:06:11,1,-1,1,MY7560,49
M137/2,M132/1,16:06:43,1,-1,1,MY7560,21
T359,T355/1,16:06:50,1,-1,1,AA7838,80
T360,T376/1,16:06:57,1,-1,-1,MY9154,28
T408/1,T343,16:07:10,1,-1,-1,MY9278,153
C653/2,C692,16:07:17,1,-1,-1,MY9211,59
M125,M136/2,16:07:21,1,-1,2,MY9491,41
