startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,passbyNum,weather,arrivalDuration
T363/1,T374,21:46:58,5,-1,1,MX7769,0,1,80
T334,T430,21:46:58,5,1,1,AC3955,0,1,50
M94,M95/3,21:46:58,5,-1,-1,AA7450,0,1,90
M139/2,M184,21:47:18,5,-1,2,MX7866,0,1,80
T374,T406,21:47:38,5,-1,1,MX7769,0,1,20
T316,T345/5,21:48:49,5,-1,1,MY9487,0,1,111
M95/3,M22,21:48:59,5,-1,1,MY9491,0,1,141
M184,M188,21:49:19,5,-1,1,MX7866,0,1,60
T345/5,T344,21:50:10,5,-1,1,MY9487,0,1,60
M188,M203/2,21:51:04,5,-1,1,MX7866,0,1,64
M22,M10,21:51:55,5,-1,1,MY9491,0,1,115
T406,T345/1,21:52:15,5,-1,-1,MX7769,0,1,266
T430,M177,21:53:06,5,1,1,AC3955,0,1,327
T344,T358,21:53:26,5,-1,1,MY9487,1,1,186
M10,M16/1,21:54:06,5,-1,1,MY9491,0,1,80
T358,T373/2,21:54:27,5,-1,1,MY9487,0,1,30
M16/1,M109,21:55:08,5,-1,1,MY9491,0,1,10
T373/2,T375,21:55:38,5,-1,1,MY9487,0,1,30
M203/2,M182/1,21:55:48,5,-1,1,MX7866,1,1,253
T375,T380,21:56:49,5,-1,1,MY9487,0,1,40
T345/1,T342,21:56:59,5,-1,-1,MX7769,1,1,253
T380,T379,21:57:39,5,-1,1,MY9487,0,1,10
M109,M112,21:58:00,5,-1,1,MY9491,0,1,111
T342,T409,21:58:33,5,-1,1,MX7769,0,1,33
T379,T359,21:58:53,5,-1,1,MY9487,0,1,33
M177,M198,21:59:24,5,1,2,AC3955,0,1,185
M112,M127,21:59:34,5,-1,1,MY9491,0,1,20
T409,T368,21:59:44,5,-1,1,MX7769,0,1,60
T359,T355/1,22:00:14,5,-1,1,MY9487,0,1,60
M127,M125,22:00:34,5,-1,1,MY9491,0,1,30
T368,T324/2,22:00:45,5,-1,1,MX7769,0,1,40
M182/1,T431,22:01:15,5,-1,1,MX7866,0,1,205
M198,M183/2,22:01:35,5,1,2,AC3955,0,1,121
M125,M136/2,22:02:16,5,-1,1,MY9491,0,1,50
T324/2,T327,22:02:16,5,-1,1,MX7769,0,1,60
M136/2,M139/2,22:03:06,5,-1,1,MY9491,0,1,20
T431,T335,22:03:16,5,-1,1,MX7866,0,1,80
M183/2,M140/1,22:03:36,5,1,1,AC3955,0,1,20
T335,T338,22:04:07,5,-1,1,MX7866,0,1,10
M139/2,M184,22:04:47,5,-1,1,MY9491,0,1,30
T327,T337,22:04:57,5,-1,1,MX7769,1,1,111
T355/1,C688/1,22:05:07,5,-1,-1,MY9487,0,1,252
M184,M188,22:05:38,5,-1,1,MY9491,0,1,10
T338,T326/3,22:05:38,5,-1,-1,MX7866,0,1,70
T337,T334,22:05:48,5,-1,1,MX7769,0,1,20
M140/1,M137/2,22:05:48,5,1,1,AC3955,0,1,101
M95/3,M22,22:05:58,5,-1,1,AA7450,0,1,50
C688/1,C691,22:06:39,5,-1,1,MY9487,0,1,60
M137/2,M132/1,22:06:49,5,1,1,AC3955,0,1,20
T326/3,T332/2,22:06:59,5,-1,1,MX7866,0,1,60
T334,T430,22:07:19,5,-1,1,MX7769,0,1,50
M188,M203/2,22:07:29,5,-1,1,MY9491,0,1,10
C691,C652,22:08:10,5,-1,1,MY9487,0,1,40
M132/1,M200,22:08:10,5,1,2,AC3955,0,1,30
M22,M10,22:08:42,5,-1,1,AA7450,0,1,113
T332/2,T325/2,22:09:02,5,-1,1,MX7866,0,1,93
T325/2,T339/2,22:09:47,5,-1,1,MX7866,0,1,34
C652,C655,22:09:47,5,-1,2,MY9487,0,1,54
M200,M201,22:09:47,5,0,-1,AC3955,0,1,44
M10,M16/1,22:10:07,5,-1,1,AA7450,0,1,54
C655,C657,22:10:47,5,-1,1,MY9487,0,1,40
M203/2,M182/1,22:11:08,5,-1,1,MY9491,1,1,188
M201,M121,22:11:08,5,0,1,AC3955,0,1,40
T339/2,T408/1,22:11:38,5,-1,-1,MX7866,0,1,80
C657,C686,22:11:38,5,-1,1,MY9487,0,1,30
M16/1,M109,22:12:18,5,-1,1,AA7450,0,1,70
M121,M119,22:12:28,5,0,1,AC3955,0,1,40
T430,M177,22:13:09,5,-1,1,MX7769,0,1,339
C686,C656,22:13:39,5,-1,2,MY9487,0,1,80
M119,M113,22:14:10,5,0,-1,AC3955,0,1,50
M109,M112,22:14:20,5,-1,1,AA7450,0,1,70
T408/1,T343,22:14:20,5,-1,-1,MX7866,0,1,151
C656,C654/3,22:14:54,5,-1,1,MY9487,0,1,64
M113,M94,22:14:54,5,0,-1,AC3955,0,1,10
M182/1,T431,22:15:35,5,-1,1,MY9491,0,1,196
M112,M127,22:16:15,5,-1,1,AA7450,0,1,70
T343,T316,22:16:25,5,-1,1,MX7866,0,1,90
C654/3,C653/2,22:17:07,5,-1,1,MY9487,0,1,102
M94,M95/3,22:17:07,5,-1,-1,AC3955,0,1,81
T431,T335,22:17:17,5,-1,1,MY9491,0,1,81
M127,M125,22:17:27,5,-1,1,AA7450,0,1,30
T316,T345/5,22:18:07,5,-1,1,MX7866,0,1,90
M125,M136/2,22:18:48,5,-1,1,AA7450,0,1,30
T338,T326/3,22:18:48,5,-1,-1,MY9491,0,1,40
C653/2,C692,22:18:58,5,-1,1,MY9487,0,1,91
M177,M198,22:19:28,5,-1,2,MX7769,0,1,161
T326/3,T332/2,22:19:38,5,-1,1,MY9491,0,1,30
T345/5,T344,22:19:38,5,-1,1,MX7866,0,1,70
M136/2,M139/2,22:20:09,5,-1,2,AA7450,0,1,50
C692,C689/1,22:20:49,5,-1,1,MY9487,0,1,70
T332/2,T325/2,22:21:19,5,-1,1,MY9491,0,1,60
M198,M183/2,22:21:30,5,-1,2,MX7769,0,1,111
T325/2,T339/2,22:22:00,5,-1,1,MY9491,0,1,10
M139/2,M184,22:22:33,5,-1,2,AA7450,0,1,42
T344,T358,22:22:33,5,-1,1,MX7866,1,1,154
M183/2,M140/1,22:22:33,5,-1,1,MX7769,0,1,12
T358,T373/2,22:23:13,5,-1,1,MX7866,0,1,30
M184,M188,22:23:54,5,-1,1,AA7450,0,1,10
T339/2,T408/1,22:23:54,5,-1,-1,MY9491,0,1,71
C689/1,T355/2,22:23:54,5,-1,1,MY9487,0,1,144
T373/2,T375,22:24:24,5,-1,1,MX7866,0,1,40
M140/1,M137/2,22:24:55,5,-1,1,MX7769,0,1,101
T375,T380,22:25:15,5,-1,1,MX7866,0,1,20
M188,M203/2,22:25:25,5,-1,1,AA7450,0,1,10
T408/1,T343,22:25:35,5,-1,-1,MY9491,0,1,91
M137/2,M132/1,22:25:55,5,-1,1,MX7769,0,1,30
T380,T379,22:26:05,5,-1,1,MX7866,0,1,20
T355/2,T360,22:26:26,5,-1,1,MY9487,0,1,111
M203/2,M277,22:26:36,5,-1,-1,AA7450,0,1,30
M95/3,M22,22:27:16,5,0,1,AC3955,0,1,90
M132/1,M200,22:27:26,5,-1,2,MX7769,0,1,30
T343,T316,22:27:36,5,-1,1,MY9491,0,1,90
T379,T355/1,22:27:57,5,-1,1,MX7866,1,1,80
T360,T376/1,22:28:17,5,-1,1,MY9487,0,1,90
M200,M201,22:28:37,5,-1,-1,MX7769,0,1,20
M22,M10,22:28:57,5,0,1,AC3955,0,1,50
T316,T345/5,22:29:17,5,-1,1,MY9491,0,1,70
M277,M182/1,22:29:28,5,-1,1,AA7450,0,1,161
M201,M121,22:29:48,5,-1,1,MX7769,0,1,40
T376/1,T363/1,22:30:08,5,-1,1,MY9487,0,1,101
M121,M119,22:30:48,5,-1,1,MX7769,0,1,30
M10,M16/1,22:30:59,5,0,1,AC3955,0,1,80
T345/5,T344,22:31:09,5,-1,1,MY9491,0,1,101
T344,T356/1,22:31:49,5,-1,1,MY9491,0,1,30
T363/1,T374,22:32:09,5,-1,1,MY9487,0,1,40
T355/1,C688/1,22:32:19,5,-1,1,MX7866,0,1,242
T356/1,T358,22:33:10,5,-1,1,MY9491,0,1,60
T374,T406,22:33:10,5,-1,1,MY9487,0,1,40
M16/1,M109,22:33:20,5,0,1,AC3955,0,1,101
C688/1,C691,22:33:20,5,-1,1,MX7866,0,1,20
M119,M113,22:33:20,5,-1,-1,MX7769,0,1,111
T358,T373/2,22:33:54,5,-1,1,MY9491,0,1,20
M182/1,T431,22:34:04,5,-1,1,AA7450,0,1,196
M113,M94,22:34:25,5,-1,-1,MX7769,0,1,30
T373/2,T375,22:34:55,5,-1,1,MY9491,0,1,30
C691,C652,22:35:05,5,-1,1,MX7866,0,1,70
M109,M112,22:35:25,5,0,1,AC3955,0,1,91
T431,T335,22:35:35,5,-1,1,AA7450,0,1,70
T375,T380,22:36:06,5,-1,1,MY9491,0,1,60
C652,C655,22:36:06,5,-1,1,MX7866,0,1,30
M94,M95/3,22:36:16,5,-1,-1,MX7769,0,1,80
T380,T379,22:37:06,5,-1,1,MY9491,0,1,20
C655,C657,22:37:17,5,-1,1,MX7866,0,1,50
T335,T326/3,22:37:27,5,-1,-1,AA7450,1,1,80
T379,T359,22:37:37,5,-1,1,MY9491,0,1,20
C657,C686,22:37:47,5,-1,1,MX7866,0,1,20
M112,M127,22:37:57,5,0,1,AC3955,0,1,60
T326/3,T332/2,22:38:27,5,-1,1,AA7450,0,1,40
T406,T345/1,22:38:27,5,-1,-1,MY9487,0,1,283
T359,T355/1,22:38:48,5,-1,1,MY9491,0,1,60
C686,C656,22:39:18,5,-1,2,MX7866,0,1,40
M127,M125,22:39:38,5,0,1,AC3955,0,1,40
T332/2,T325/2,22:39:38,5,-1,1,AA7450,0,1,60
C656,C654/3,22:40:19,5,-1,1,MX7866,0,1,50
T325/2,T339/2,22:40:29,5,-1,1,AA7450,0,1,20
M125,M136/2,22:40:49,5,0,1,AC3955,0,1,10
C654/3,C653/2,22:41:50,5,-1,2,MX7866,0,1,60
T345/1,T322,22:41:50,5,-1,-1,MY9487,0,1,181
M136/2,M139/2,22:42:33,5,0,1,AC3955,0,1,53
T339/2,T408/1,22:42:33,5,-1,-1,AA7450,0,1,104
T355/1,C688/1,22:42:33,5,-1,1,MY9491,0,1,195
C653/2,C692,22:43:14,5,-1,2,MX7866,0,1,74
T322,T342,22:43:44,5,-1,-1,MY9487,0,1,94
M139/2,M184,22:43:54,5,0,1,AC3955,0,1,40
C688/1,C691,22:43:54,5,-1,1,MY9491,0,1,40
C692,C689/1,22:44:14,5,-1,1,MX7866,0,1,50
M184,M188,22:44:35,5,0,1,AC3955,0,1,10
T342,T409,22:45:15,5,-1,1,MY9487,0,1,60
T408/1,T343,22:45:25,5,-1,-1,AA7450,0,1,131
C691,C652,22:45:35,5,-1,1,MY9491,0,1,60
M188,M203/2,22:45:56,5,0,1,AC3955,0,1,10
T409,T368,22:46:26,5,-1,1,MY9487,0,1,60
C652,C655,22:46:37,5,-1,1,MY9491,0,1,31
C689/1,T355/2,22:46:37,5,-1,1,MX7866,0,1,112
M203/2,M277,22:47:07,5,0,-1,AC3955,0,1,51
T368,T324/2,22:47:28,5,-1,1,MY9487,0,1,30
C655,C657,22:47:48,5,-1,1,MY9491,0,1,40
T355/2,T360,22:48:28,5,-1,1,MX7866,0,1,101
C657,C686,22:48:38,5,-1,1,MY9491,0,1,20
T343,T345/5,22:49:09,5,-1,1,AA7450,1,1,193
T360,T376/1,22:49:09,5,-1,1,MX7866,0,1,20
T324/2,T327,22:49:09,5,-1,1,MY9487,0,1,60
M277,M182/1,22:49:49,5,0,1,AC3955,0,1,151
C686,C656,22:49:49,5,-1,1,MY9491,0,1,30
T345/5,T344,22:50:09,5,-1,1,AA7450,0,1,40
T327,T326/2,22:50:19,5,-1,1,MY9487,0,1,30
T376/1,T363/1,22:50:30,5,-1,1,MX7866,0,1,70
M95/3,M22,22:50:40,5,-1,1,MX7769,0,1,80
T344,T356/1,22:50:50,5,-1,1,AA7450,0,1,30
C656,C654/3,22:50:50,5,-1,1,MY9491,0,1,50
T326/2,T337,22:51:43,5,-1,1,MY9487,0,1,73
M22,M10,22:52:04,5,-1,1,MX7769,0,1,63
T363/1,T374,22:52:04,5,-1,1,MX7866,0,1,53
T374,T406,22:52:34,5,-1,1,MX7866,0,1,20
T337,T334,22:52:34,5,-1,1,MY9487,0,1,20
T356/1,T373/2,22:53:04,5,-1,1,AA7450,1,1,124
M10,M16/1,22:53:45,5,-1,2,MX7769,0,1,90
T373/2,T375,22:53:55,5,-1,1,AA7450,0,1,20
T334,T430,22:54:25,5,-1,1,MY9487,0,1,50
M182/1,T431,22:54:36,5,0,1,AC3955,0,1,205
T375,T380,22:54:56,5,-1,1,AA7450,0,1,20
M16/1,M109,22:55:06,5,-1,1,MX7769,0,1,40
T380,T379,22:55:26,5,-1,1,AA7450,0,1,10
T431,T335,22:57:07,5,0,1,AC3955,0,1,121
T379,T355/1,22:57:07,5,-1,1,AA7450,1,1,90
T335,T338,22:57:48,5,0,1,AC3955,0,1,10
T406,T345/1,22:58:28,5,-1,-1,MX7866,0,1,343
T338,T326/3,22:58:58,5,0,-1,AC3955,0,1,60
M109,M127,22:59:09,5,-1,1,MX7769,1,1,212
C654/3,C653/2,22:59:09,5,-1,1,MY9491,0,1,70
T430,M177,22:59:19,5,-1,1,MY9487,0,1,283
T326/3,T332/2,22:59:44,5,0,1,AC3955,0,1,35
M127,M125,23:00:35,5,-1,1,MX7769,0,1,76
C653/2,C692,23:00:55,5,-1,-1,MY9491,0,1,96
T345/1,T322,23:01:06,5,-1,-1,MX7866,0,1,127
M125,M136/2,23:01:36,5,-1,1,MX7769,0,1,20
T332/2,T325/2,23:01:47,5,0,1,AC3955,0,1,82
T355/1,C688/1,23:01:47,5,-1,-1,AA7450,0,1,248
M136/2,M139/2,23:02:32,5,-1,1,MX7769,0,1,34
C692,C689/1,23:02:32,5,-1,1,MY9491,0,1,65
T325/2,T339/2,23:02:42,5,0,1,AC3955,0,1,10
T322,T342,23:02:42,5,-1,-1,MX7866,0,1,85
C688/1,C691,23:03:32,5,-1,1,AA7450,0,1,60
M139/2,M184,23:04:13,5,-1,1,MX7769,0,1,40
T342,T409,23:04:13,5,-1,1,MX7866,0,1,50
C689/1,T355/2,23:05:03,5,-1,1,MY9491,0,1,111
C691,C652,23:05:24,5,-1,1,AA7450,0,1,80
M184,M188,23:05:35,5,-1,1,MX7769,0,1,41
T409,T368,23:05:35,5,-1,1,MX7866,0,1,61
T339/2,T408/1,23:05:45,5,0,-1,AC3955,0,1,132
T368,T324/2,23:06:25,5,-1,1,MX7866,0,1,30
C652,C655,23:06:35,5,-1,1,AA7450,0,1,40
M188,M203/2,23:07:06,5,-1,1,MX7769,0,1,60
T355/2,T360,23:07:16,5,-1,1,MY9491,0,1,101
C655,C657,23:07:26,5,-1,1,AA7450,0,1,40
T324/2,T327,23:07:56,5,-1,1,MX7866,0,1,70
M203/2,M277,23:08:06,5,-1,-1,MX7769,0,1,30
C657,C686,23:08:06,5,-1,1,AA7450,0,1,30
M177,M198,23:08:06,5,-1,1,MY9487,0,1,183
T408/1,T343,23:08:17,5,0,-1,AC3955,0,1,111
T327,T326/2,23:08:37,5,-1,1,MX7866,0,1,30
T360,T376/1,23:08:57,5,-1,1,MY9491,0,1,80
M198,M183/2,23:09:37,5,-1,1,MY9487,0,1,80
T326/2,T337,23:09:48,5,-1,1,MX7866,0,1,50
T343,T316,23:10:18,5,0,1,AC3955,0,1,80
C686,C654/3,23:10:18,5,-1,1,AA7450,1,1,80
M277,M182/1,23:10:43,5,-1,1,MX7769,0,1,146
T337,T334,23:10:43,5,-1,1,MX7866,0,1,35
T376/1,T363/1,23:10:53,5,-1,1,MY9491,0,1,96
M183/2,M140/1,23:11:03,5,-1,1,MY9487,0,1,20
T316,T345/5,23:11:44,5,0,1,AC3955,0,1,75
T334,T430,23:12:04,5,-1,1,MX7866,0,1,50
T345/5,T344,23:12:55,5,0,1,AC3955,0,1,40
M140/1,M137/2,23:12:55,5,-1,1,MY9487,0,1,50
T363/1,T374,23:13:15,5,-1,1,MY9491,0,1,30
T344,T356/1,23:13:35,5,0,1,AC3955,0,1,30
T374,T406,23:13:55,5,-1,1,MY9491,0,1,30
C654/3,C653/2,23:14:05,5,-1,1,AA7450,0,1,40
M137/2,M132/1,23:14:15,5,-1,1,MY9487,0,1,20
T356/1,T358,23:15:06,5,0,1,AC3955,0,1,50
M132/1,M200,23:15:16,5,-1,3,MY9487,0,1,10
M182/1,T431,23:15:46,5,-1,1,MX7769,0,1,202
T358,T373/2,23:15:46,5,0,1,AC3955,0,1,30
C653/2,C692,23:15:46,5,-1,1,AA7450,0,1,70
M200,M201,23:16:27,5,-1,-1,MY9487,0,1,20
T373/2,T375,23:16:37,5,0,1,AC3955,0,1,20
T430,M177,23:16:57,5,-1,1,MX7866,0,1,283
T431,T335,23:17:29,5,-1,1,MX7769,0,1,61
T375,T380,23:17:29,5,0,1,AC3955,0,1,31
M201,M121,23:17:29,5,-1,1,MY9487,0,1,31
C692,C689/1,23:17:39,5,-1,1,AA7450,0,1,72
T380,T379,23:18:09,5,0,1,AC3955,0,1,10
T335,T338,23:18:19,5,-1,1,MX7769,0,1,10
M121,M119,23:18:30,5,-1,1,MY9487,0,1,30
T379,T359,23:18:40,5,0,1,AC3955,0,1,20
T406,T345/1,23:19:15,5,-1,-1,MY9491,0,1,259
T338,T326/3,23:19:45,5,-1,-1,MX7769,0,1,65
T359,T355/1,23:19:45,5,0,1,AC3955,0,1,50
M119,M113,23:19:56,5,-1,-1,MY9487,0,1,50
C689/1,T355/2,23:20:26,5,-1,1,AA7450,0,1,136
T345/1,T322,23:20:57,5,-1,-1,MY9491,0,1,92
M16/1,M109,23:21:07,5,-1,1,MY9282,0,1,132
M113,M94,23:21:07,5,-1,-1,MY9487,0,1,30
T326/3,T325/2,23:21:48,5,-1,1,MX7769,1,1,102
M94,M95/3,23:21:58,5,-1,-1,MY9487,0,1,20
T322,T342,23:22:38,5,-1,-1,MY9491,0,1,90
T325/2,T339/2,23:22:48,5,-1,1,MX7769,0,1,30
T355/2,T360,23:22:48,5,-1,1,AA7450,0,1,121
T342,T409,23:23:39,5,-1,1,MY9491,0,1,40
M177,M198,23:23:59,5,-1,2,MX7866,0,1,171
T355/1,C688/1,23:24:30,5,0,2,AC3955,0,1,253
T360,T376/1,23:24:50,5,-1,1,AA7450,0,1,101
T409,T368,23:24:50,5,-1,1,MY9491,0,1,60
T339/2,T408/1,23:25:10,5,-1,-1,MX7769,0,1,91
T368,T324/2,23:25:44,5,-1,1,MY9491,0,1,44
M109,M127,23:26:04,5,-1,1,MY9282,1,1,286
C688/1,C691,23:26:15,5,0,1,AC3955,0,1,30
M198,M183/2,23:26:15,5,-1,2,MX7866,0,1,115
M127,M125,23:27:05,5,-1,1,MY9282,0,1,40
T324/2,T327,23:27:05,5,-1,1,MY9491,0,1,40
T408/1,T343,23:27:25,5,-1,-1,MX7769,0,1,101
T376/1,T363/1,23:27:46,5,-1,1,AA7450,0,1,165
T327,T326/2,23:27:56,5,-1,1,MY9491,0,1,20
M183/2,M140/1,23:28:16,5,-1,1,MX7866,0,1,20
C691,C652,23:28:36,5,0,1,AC3955,0,1,101
M125,M136/2,23:28:46,5,-1,1,MY9282,0,1,60
T363/1,T374,23:28:56,5,-1,1,AA7450,0,1,40
T343,T316,23:29:17,5,-1,1,MX7769,0,1,91
M140/1,M137/2,23:29:17,5,-1,1,MX7866,0,1,40
T374,T406,23:29:37,5,-1,1,AA7450,0,1,30
T326/2,T334,23:29:37,5,-1,1,MY9491,1,1,70
C652,C655,23:29:47,5,0,1,AC3955,0,1,30
M136/2,M139/2,23:30:37,5,-1,1,MY9282,0,1,70
T334,T430,23:30:58,5,-1,1,MY9491,0,1,50
M95/3,M22,23:31:18,5,-1,1,MY9487,0,1,40
C655,C657,23:31:18,5,0,1,AC3955,0,1,40
M137/2,M132/1,23:31:18,5,-1,1,MX7866,0,1,50
M139/2,M184,23:31:28,5,-1,1,MY9282,0,1,20
T316,T345/5,23:31:28,5,-1,1,MX7769,0,1,101
M184,M188,23:32:09,5,-1,1,MY9282,0,1,10
C657,C686,23:32:09,5,0,1,AC3955,0,1,20
T345/5,T344,23:32:39,5,-1,1,MX7769,0,1,50
M132/1,M200,23:33:09,5,-1,3,MX7866,0,1,50
T344,T356/1,23:33:19,5,-1,1,MX7769,0,1,30
M22,M10,23:33:29,5,-1,1,MY9487,0,1,70
C686,C656,23:33:29,5,0,1,AC3955,0,1,60
M188,M203/2,23:33:50,5,-1,1,MY9282,0,1,20
T356/1,T358,23:34:20,5,-1,1,MX7769,0,1,50
M200,M201,23:34:20,5,-1,-1,MX7866,0,1,10
C656,C654/3,23:34:34,5,0,1,AC3955,0,1,54
M10,M16/1,23:34:44,5,-1,1,MY9487,0,1,64
T358,T373/2,23:35:14,5,-1,1,MX7769,0,1,30
T406,T345/1,23:35:24,5,-1,-1,AA7450,0,1,337
M16/1,M109,23:35:44,5,-1,1,MY9487,0,1,20
T373/2,T375,23:36:05,5,-1,1,MX7769,0,1,20
C654/3,C653/2,23:36:05,5,0,2,AC3955,0,1,60
T430,M177,23:36:05,5,-1,1,MY9491,0,1,296
M201,M119,23:37:05,5,-1,1,MX7866,1,1,141
M203/2,M182/1,23:37:36,5,-1,1,MY9282,1,1,205
T375,T380,23:37:36,5,-1,1,MX7769,0,1,50
C653/2,C692,23:37:46,5,0,-1,AC3955,0,1,80
T380,T379,23:38:16,5,-1,1,MX7769,0,1,10
M109,M112,23:38:46,5,-1,1,MY9487,0,1,131
T345/1,T342,23:38:46,5,-1,-1,AA7450,1,1,181
C692,C689/1,23:38:57,5,0,1,AC3955,0,1,40
T379,T359,23:39:07,5,-1,1,MX7769,0,1,10
M119,M113,23:39:17,5,-1,-1,MX7866,0,1,90
T342,T409,23:39:47,5,-1,1,AA7450,0,1,50
T359,T355/1,23:39:57,5,-1,1,MX7769,0,1,40
M113,M94,23:40:18,5,-1,-1,MX7866,0,1,30
M112,M127,23:40:28,5,-1,1,MY9487,0,1,40
M177,M198,23:40:48,5,-1,2,MY9491,0,1,131
T409,T368,23:40:58,5,-1,1,AA7450,0,1,60
M94,M95/3,23:40:58,5,-1,-1,MX7866,0,1,30
M127,M125,23:41:38,5,-1,1,MY9487,0,1,30
T368,T324/2,23:41:49,5,-1,1,AA7450,0,1,40
C689/1,T355/2,23:42:09,5,0,1,AC3955,0,1,151
M198,M183/2,23:42:29,5,-1,2,MY9491,0,1,90
T324/2,T327,23:43:09,5,-1,1,AA7450,0,1,50
M125,M136/2,23:43:20,5,-1,1,MY9487,0,1,10
T355/1,C688/1,23:43:52,5,-1,1,MX7769,0,1,193
T327,T326/2,23:43:52,5,-1,1,AA7450,0,1,32
M182/1,T431,23:44:02,5,-1,1,MY9282,0,1,203
M183/2,M140/1,23:44:12,5,-1,1,MY9491,0,1,10
T355/2,T360,23:44:42,5,0,1,AC3955,0,1,123
M136/2,M139/2,23:44:52,5,-1,2,MY9487,0,1,60
T326/2,T337,23:44:52,5,-1,1,AA7450,0,1,50
M140/1,M137/2,23:45:02,5,-1,1,MY9491,0,1,40
T360,T376/1,23:45:23,5,0,1,AC3955,0,1,20
T337,T334,23:45:23,5,-1,1,AA7450,0,1,20
M139/2,M184,23:45:54,5,-1,2,MY9487,0,1,31
C688/1,C691,23:45:54,5,-1,1,MX7769,0,1,82
M137/2,M132/1,23:46:04,5,-1,1,MY9491,0,1,20
M184,M188,23:46:25,5,-1,1,MY9487,0,1,10
T334,T430,23:46:25,5,-1,1,AA7450,0,1,50
T376/1,T363/1,23:46:35,5,0,1,AC3955,0,1,60
C691,C652,23:47:15,5,-1,1,MX7769,0,1,50
M132/1,M200,23:47:15,5,-1,2,MY9491,0,1,30
T431,T338,23:47:25,5,-1,1,MY9282,1,1,173
M188,M203/2,23:47:46,5,-1,1,MY9487,0,1,20
M203/2,M277,23:48:26,5,-1,-1,MY9487,0,1,30
T338,T326/3,23:48:26,5,-1,-1,MY9282,0,1,50
C652,C655,23:48:26,5,-1,1,MX7769,0,1,60
M200,M201,23:48:36,5,-1,-1,MY9491,0,1,30
T363/1,T374,23:48:56,5,0,1,AC3955,0,1,50
C655,C657,23:49:37,5,-1,1,MX7769,0,1,50
T374,T406,23:49:37,5,0,1,AC3955,0,1,30
M201,M121,23:49:37,5,-1,1,MY9491,0,1,30
C657,C686,23:50:27,5,-1,1,MX7769,0,1,30
M121,M119,23:50:48,5,-1,1,MY9491,0,1,30
M277,M182/1,23:50:58,5,-1,1,MY9487,0,1,141
T326/3,T325/2,23:50:58,5,-1,1,MY9282,1,1,141
C686,C656,23:51:38,5,-1,1,MX7769,0,1,30
T430,M177,23:51:38,5,-1,1,AA7450,0,1,303
T325/2,T339/2,23:51:58,5,-1,1,MY9282,0,1,20
C656,C654/3,23:52:49,5,-1,1,MX7769,0,1,60
M119,M113,23:53:19,5,-1,-1,MY9491,0,1,111
T339/2,T408/1,23:53:29,5,-1,-1,MY9282,0,1,60
C654/3,C653/2,23:53:50,5,-1,1,MX7769,0,1,40
T406,T345/1,23:53:50,5,0,-1,AC3955,0,1,242
M113,M94,23:54:52,5,-1,-1,MY9491,0,1,62
M182/1,T431,23:55:02,5,-1,1,MY9487,0,1,204
T408/1,T343,23:55:45,5,-1,-1,MY9282,0,1,95
M94,M95/3,23:55:45,5,-1,-1,MY9491,0,1,22
C653/2,C692,23:55:55,5,-1,1,MX7769,0,1,115
M177,M198,23:56:05,5,-1,2,AA7450,0,1,135
T431,T335,23:56:25,5,-1,1,MY9487,0,1,72
T345/1,T322,23:56:25,5,0,-1,AC3955,0,1,113
C692,C689/1,23:56:36,5,-1,1,MX7769,0,1,20
T335,T338,23:56:46,5,-1,1,MY9487,0,1,10
T343,T316,23:57:46,5,-1,1,MY9282,0,1,90
M198,M183/2,23:57:46,5,-1,2,AA7450,0,1,90
T338,T326/3,23:58:06,5,-1,-1,MY9487,0,1,70
T322,T342,23:58:06,5,0,-1,AC3955,0,1,90
M183/2,M140/1,23:58:47,5,-1,1,AA7450,0,1,10
T316,T345/5,23:58:57,5,-1,-1,MY9282,0,1,60
C689/1,T355/2,23:58:57,5,-1,1,MX7769,0,1,121
T326/3,T325/2,23:59:48,5,-1,1,MY9487,1,1,80
T342,T368,0:00:08,6,0,1,AC3955,1,1,90
T325/2,T339/2,0:00:18,6,-1,1,MY9487,0,1,20
T345/5,T344,0:00:18,6,-1,1,MY9282,0,1,60
T355/2,T360,0:00:48,6,-1,1,MX7769,0,1,101
M140/1,M137/2,0:00:48,6,-1,1,AA7450,0,1,91
T344,T356/1,0:00:58,6,-1,1,MY9282,0,1,30
T368,T324/2,0:01:19,6,0,1,AC3955,0,1,40
T356/1,T358,0:01:59,6,-1,1,MY9282,0,1,50
M137/2,M132/1,0:01:59,6,-1,1,AA7450,0,1,50
T339/2,T408/1,0:02:19,6,-1,-1,MY9487,0,1,90
T324/2,T327,0:02:29,6,0,1,AC3955,0,1,50
T358,T373/2,0:02:40,6,-1,1,MY9282,0,1,30
T360,T376/1,0:02:40,6,-1,1,MX7769,0,1,91
T373/2,T375,0:03:10,6,-1,1,MY9282,0,1,20
T327,T326/2,0:03:20,6,0,1,AC3955,0,1,30
M132/1,M200,0:03:30,6,-1,2,AA7450,0,1,40
T408/1,T343,0:04:11,6,-1,-1,MY9487,0,1,80
T375,T380,0:04:11,6,-1,1,MY9282,0,1,30
M200,M201,0:04:21,6,-1,-1,AA7450,0,1,20
T326/2,T337,0:04:33,6,0,1,AC3955,0,1,62
T380,T379,0:04:43,6,-1,1,MY9282,0,1,10
T376/1,T363/1,0:04:53,6,-1,1,MX7769,0,1,123
T337,T334,0:05:13,6,0,1,AC3955,0,1,20
