startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,passbyNum,weather,arrivalDuration
T374,T406,7:07:47,4,-1,1,MY9282,0,1,30
M177,M198,7:08:17,4,-1,1,MY7560,0,1,111
T431,T335,7:08:28,4,-1,1,MY9362,0,1,70
T322,T342,7:08:28,4,-1,-1,MY9491,0,1,80
T335,T338,7:09:08,4,-1,1,MY9362,0,1,20
M109,M112,7:09:28,4,-1,1,MY9487,0,1,151
T342,T409,7:09:28,4,-1,1,MY9491,0,1,40
M112,M127,7:09:59,4,-1,1,MY9487,0,1,20
M198,M183/2,7:10:09,4,-1,2,MY7560,0,1,101
T338,T326/3,7:10:19,4,-1,-1,MY9362,0,1,60
T409,T368,7:10:29,4,-1,1,MY9491,0,1,50
T368,T324/2,7:11:09,4,-1,1,MY9491,0,1,30
T326/3,T332/2,7:11:30,4,-1,1,MY9362,0,1,40
T355/1,C688/1,7:11:30,4,-1,1,MX7866,0,1,202
M127,M125,7:11:40,4,-1,1,MY9487,0,1,30
M183/2,M140/1,7:11:50,4,-1,1,MY7560,0,1,40
C688/1,C691,7:12:31,4,-1,1,MX7866,0,1,41
M125,M136/2,7:12:42,4,-1,1,MY9487,0,1,10
T332/2,T325/2,7:12:52,4,-1,1,MY9362,0,1,61
T324/2,T327,7:12:52,4,-1,1,MY9491,0,1,51
T406,T345/1,7:13:12,4,-1,-1,MY9282,0,1,315
M136/2,M139/2,7:13:33,4,-1,2,MY9487,0,1,20
T327,T326/2,7:13:43,4,-1,1,MY9491,0,1,30
M140/1,M132/1,7:13:53,4,-1,1,MY7560,1,1,81
T325/2,T339/2,7:14:03,4,-1,1,MY9362,0,1,30
C691,C655,7:14:23,4,-1,1,MX7866,1,1,101
T326/2,T337,7:14:44,4,-1,1,MY9491,0,1,50
M132/1,M200,7:14:54,4,-1,2,MY7560,0,1,20
M139/2,M184,7:15:14,4,-1,1,MY9487,0,1,30
T337,T334,7:15:24,4,-1,1,MY9491,0,1,10
C655,C657,7:15:34,4,-1,1,MX7866,0,1,60
M200,M201,7:15:45,4,-1,-1,MY7560,0,1,20
M184,M188,7:16:15,4,-1,1,MY9487,0,1,10
T339/2,T408/1,7:16:15,4,-1,-1,MY9362,0,1,70
C657,C686,7:16:15,4,-1,1,MX7866,0,1,20
T334,T430,7:16:45,4,-1,1,MY9491,0,1,50
M201,M121,7:16:56,4,-1,1,MY7560,0,1,30
M95/3,M22,7:17:16,4,-1,1,MY9211,0,1,20
M188,M203/2,7:17:16,4,-1,1,MY9487,0,1,10
T345/1,T342,7:17:16,4,-1,-1,MY9282,1,1,212
C686,C656,7:17:26,4,-1,1,MX7866,0,1,20
M203/2,M277,7:18:06,4,-1,1,MY9487,0,1,20
T342,T409,7:18:17,4,-1,1,MY9282,0,1,50
T408/1,T343,7:18:47,4,-1,-1,MY9362,0,1,121
C656,C654/3,7:18:47,4,-1,1,MX7866,0,1,40
M121,M113,7:18:47,4,-1,1,MY7560,1,1,80
M22,M10,7:18:57,4,-1,1,MY9211,0,1,50
T409,T368,7:19:28,4,-1,1,MY9282,0,1,60
M113,M94,7:19:38,4,-1,-1,MY7560,0,1,20
T368,T324/2,7:20:18,4,-1,1,MY9282,0,1,30
M94,M95/3,7:20:28,4,-1,-1,MY7560,0,1,20
T343,T316,7:21:09,4,-1,1,MY9362,0,1,91
M277,M182/1,7:21:19,4,-1,1,MY9487,0,1,172
M10,M16/1,7:21:39,4,-1,1,MY9211,0,1,111
T430,M177,7:21:39,4,-1,1,MY9491,0,1,273
C654/3,C653,7:21:49,4,-1,1,MX7866,0,1,40
T324/2,T327,7:21:49,4,-1,1,MY9282,0,1,70
T327,T326/2,7:23:02,4,-1,1,MY9282,0,1,30
C653,C692,7:23:43,4,-1,1,MX7866,0,1,93
T326/2,T337,7:24:03,4,-1,1,MY9282,0,1,50
M177,M198,7:24:03,4,-1,1,MY9491,0,1,113
T316,T345/5,7:24:14,4,-1,-1,MY9362,0,1,144
T337,T334,7:24:34,4,-1,1,MY9282,0,1,20
M16/1,M109,7:25:04,4,-1,1,MY9211,0,1,111
M182/1,T431,7:25:24,4,-1,1,MY9487,0,1,215
T334,T430,7:25:35,4,-1,1,MY9282,0,1,40
T345/5,T344,7:26:05,4,-1,1,MY9362,0,1,101
C692,C689/1,7:26:15,4,-1,1,MX7866,0,1,131
M198,M183/2,7:26:25,4,-1,3,MY9491,0,1,111
T431,T335,7:27:06,4,-1,1,MY9487,0,1,70
T344,T356/1,7:27:06,4,-1,1,MY9362,0,1,40
T335,T338,7:27:46,4,-1,1,MY9487,0,1,10
T356/1,T358,7:28:37,4,-1,1,MY9362,0,1,60
M183/2,M140/1,7:28:37,4,-1,1,MY9491,0,1,10
M109,M112,7:29:07,4,-1,1,MY9211,0,1,192
C689/1,T355/2,7:29:07,4,-1,1,MX7866,0,1,131
T358,T373/2,7:29:27,4,-1,1,MY9362,0,1,30
T338,T326/3,7:29:48,4,-1,-1,MY9487,0,1,91
T373/2,T375,7:29:58,4,-1,1,MY9362,0,1,20
M112,M127,7:30:18,4,-1,1,MY9211,0,1,20
T430,M177,7:30:28,4,-1,1,MY9282,0,1,273
T326/3,T332/2,7:30:48,4,-1,1,MY9487,0,1,50
M140/1,M137/2,7:30:48,4,-1,1,MY9491,0,1,60
T355/2,T360,7:31:19,4,-1,1,MX7866,0,1,101
M127,M125,7:31:39,4,-1,1,MY9211,0,1,30
T332/2,T325/2,7:31:49,4,-1,1,MY9487,0,1,40
T375,T380,7:31:49,4,-1,1,MY9362,0,1,81
T325/2,T339/2,7:32:50,4,-1,1,MY9487,0,1,20
M177,M198,7:32:50,4,-1,1,MY9282,0,1,121
T380,T359,7:33:00,4,-1,1,MY9362,1,1,60
T360,T376/1,7:33:10,4,-1,1,MX7866,0,1,80
M137/2,M132/1,7:33:10,4,-1,1,MY9491,0,1,70
M125,M136/2,7:33:33,4,-1,1,MY9211,0,1,73
M136/2,M139/2,7:34:13,4,-1,2,MY9211,0,1,20
M198,M183/2,7:34:24,4,-1,2,MY9282,0,1,83
T359,T355/1,7:34:34,4,-1,1,MY9362,0,1,60
T376/1,T363/1,7:35:04,4,-1,1,MX7866,0,1,103
M132/1,M200,7:35:14,4,-1,2,MY9491,0,1,70
T363/1,T374,7:35:55,4,-1,1,MX7866,0,1,30
M139/2,M184,7:36:05,4,-1,2,MY9211,0,1,60
T339/2,T408/1,7:36:05,4,-1,-1,MY9487,0,1,151
M183/2,M140/1,7:36:05,4,-1,1,MY9282,0,1,50
M200,M201,7:36:35,4,-1,-1,MY9491,0,1,30
T374,T406,7:36:45,4,-1,1,MX7866,0,1,30
M184,M188,7:36:56,4,-1,1,MY9211,0,1,10
M188,M203/2,7:37:36,4,-1,1,MY9211,0,1,10
M201,M121,7:37:46,4,-1,1,MY9491,0,1,30
M140/1,M137/2,7:37:56,4,-1,1,MY9282,0,1,70
M203/2,M277,7:38:27,4,-1,1,MY9211,0,1,20
T408/1,T343,7:38:37,4,-1,-1,MY9487,0,1,131
T355/1,C688/1,7:39:07,4,-1,1,MY9362,0,1,263
M137/2,M132/1,7:39:17,4,-1,1,MY9282,0,1,30
M121,M119,7:39:17,4,-1,2,MY9491,0,1,71
M277,M182/1,7:40:58,4,-1,1,MY9211,0,1,141
M119,M113,7:41:09,4,-1,1,MY9491,0,1,70
T343,T316,7:41:19,4,-1,1,MY9487,0,1,101
C688/1,C691,7:41:39,4,-1,1,MY9362,0,1,91
T406,T345/1,7:41:59,4,-1,-1,MX7866,0,1,283
M132/1,M200,7:42:43,4,-1,2,MY9282,0,1,195
M113,M94,7:42:43,4,-1,-1,MY9491,0,1,23
T316,T345/5,7:43:13,4,-1,-1,MY9487,0,1,104
C691,C652,7:43:44,4,-1,1,MY9362,0,1,84
T345/1,T322,7:44:14,4,-1,-1,MX7866,0,1,124
M94,M95/3,7:44:14,4,-1,-1,MY9491,0,1,60
M182/1,T431,7:44:44,4,-1,1,MY9211,0,1,195
T345/5,T344,7:44:55,4,-1,1,MY9487,0,1,80
C652,C655,7:44:55,4,-1,1,MY9362,0,1,30
M95/3,M22,7:45:15,4,-1,1,MY7560,0,1,266
M200,M201,7:45:25,4,-1,-1,MY9282,0,1,60
C655,C657,7:46:16,4,-1,1,MY9362,0,1,70
T322,T342,7:46:16,4,-1,-1,MX7866,0,1,91
T431,T335,7:46:26,4,-1,1,MY9211,0,1,70
C657,C686,7:47:06,4,-1,1,MY9362,0,1,30
T335,T338,7:47:26,4,-1,1,MY9211,0,1,10
T342,T409,7:47:37,4,-1,1,MX7866,0,1,40
C686,C656,7:48:27,4,-1,1,MY9362,0,1,30
T344,T358,7:48:37,4,-1,1,MY9487,1,1,212
T338,T326/3,7:48:57,4,-1,-1,MY9211,0,1,60
C656,C654/3,7:49:28,4,-1,1,MY9362,0,1,50
T358,T373/2,7:49:38,4,-1,1,MY9487,0,1,30
M201,M119,7:49:38,4,-1,1,MY9282,1,1,212
T409,T324/2,7:49:58,4,-1,1,MX7866,1,1,121
M22,M10,7:50:18,4,-1,1,MY7560,0,1,212
T326/3,T332/2,7:50:39,4,-1,1,MY9211,0,1,91
T373/2,T375,7:50:39,4,-1,1,MY9487,0,1,30
T324/2,T327,7:51:19,4,-1,1,MX7866,0,1,50
T375,T380,7:51:39,4,-1,1,MY9487,0,1,50
T332/2,T325/2,7:52:00,4,-1,1,MY9211,0,1,70
T380,T379,7:52:20,4,-1,1,MY9487,0,1,10
T327,T326/2,7:52:32,4,-1,1,MX7866,0,1,31
M10,M16/1,7:53:22,4,-1,1,MY7560,0,1,82
T325/2,T339/2,7:53:22,4,-1,1,MY9211,0,1,20
T379,T359,7:53:22,4,-1,1,MY9487,0,1,40
T359,T355/1,7:54:56,4,-1,1,MY9487,0,1,71
C654/3,C692,7:55:06,4,-1,1,MY9362,1,1,166
M119,M113,7:55:06,4,-1,1,MY9282,0,1,257
M16/1,M109,7:55:27,4,-1,1,MY7560,0,1,10
T339/2,T408/1,7:55:47,4,-1,-1,MY9211,0,1,112
C692,C689/1,7:56:07,4,-1,1,MY9362,0,1,30
M113,M94,7:56:07,4,-1,-1,MY9282,0,1,30
T326/2,T337,7:56:38,4,-1,1,MX7866,0,1,235
T337,T334,7:57:38,4,-1,1,MX7866,0,1,20
M94,M95/3,7:58:29,4,-1,-1,MY9282,0,1,121
T408/1,T343,7:58:39,4,-1,-1,MY9211,0,1,141
M109,M112,7:58:49,4,-1,1,MY7560,0,1,151
T355/1,C688/1,7:59:40,4,-1,1,MY9487,0,1,262
C689/1,T355/2,8:00:00,4,-1,1,MY9362,0,1,192
T343,T316,8:00:44,4,-1,1,MY9211,0,1,84
M112,M127,8:01:04,4,-1,1,MY7560,0,1,64
M127,M125,8:02:25,4,-1,1,MY7560,0,1,40
T355/2,T360,8:02:35,4,-1,1,MY9362,0,1,121
T316,T345/5,8:02:45,4,-1,-1,MY9211,0,1,111
C688/1,C652,8:02:45,4,-1,1,MY9487,1,1,144
C652,C655,8:03:56,4,-1,1,MY9487,0,1,40
T360,T376/1,8:04:06,4,-1,1,MY9362,0,1,50
T334,M177,8:04:16,4,-1,1,MX7866,1,1,347
M125,M136/2,8:04:26,4,-1,1,MY7560,0,1,91
T345/5,T344,8:04:26,4,-1,1,MY9211,0,1,80
T376/1,T363/1,8:05:07,4,-1,1,MY9362,0,1,40
C655,C657,8:05:17,4,-1,1,MY9487,0,1,60
T344,T356/1,8:05:27,4,-1,1,MY9211,0,1,30
C657,C686,8:06:07,4,-1,1,MY9487,0,1,30
T363/1,T374,8:06:07,4,-1,1,MY9362,0,1,30
M136/2,M139/2,8:06:28,4,-1,2,MY7560,0,1,50
M177,M198,8:06:38,4,-1,2,MX7866,0,1,121
T356/1,T358,8:07:08,4,-1,1,MY9211,0,1,80
C686,C656,8:07:49,4,-1,1,MY9487,0,1,40
T358,T373/2,8:08:09,4,-1,1,MY9211,0,1,30
M139/2,M184,8:08:49,4,-1,2,MY7560,0,1,90
M198,M183/2,8:08:49,4,-1,2,MX7866,0,1,111
C656,C654/3,8:09:20,4,-1,1,MY9487,0,1,50
M183/2,M140/1,8:09:34,4,-1,1,MX7866,0,1,14
T373/2,T375,8:09:44,4,-1,1,MY9211,0,1,65
M95/3,M10,8:09:54,4,-1,2,MY9491,1,1,675
M184,M188,8:10:55,4,-1,1,MY7560,0,1,80
T375,T380,8:11:36,4,-1,1,MY9211,0,1,81
M140/1,M137/2,8:11:56,4,-1,1,MX7866,0,1,81
T380,T379,8:12:17,4,-1,1,MY9211,0,1,10
M137/2,M132/1,8:12:27,4,-1,1,MX7866,0,1,20
M188,M203/2,8:12:47,4,-1,1,MY7560,0,1,81
M10,M16/1,8:12:57,4,-1,2,MY9491,0,1,101
T379,T359,8:13:07,4,-1,1,MY9211,0,1,20
M203/2,M277,8:13:48,4,-1,1,MY7560,0,1,20
T374,T345/1,8:13:48,4,-1,-1,MY9362,1,1,450
T359,T355/1,8:14:18,4,-1,1,MY9211,0,1,60
M132/1,M200,8:14:28,4,-1,2,MX7866,0,1,70
M95/3,M22,8:15:29,4,-1,2,MY9154,0,1,161
M200,M201,8:15:49,4,-1,-1,MX7866,0,1,40
C654/3,C653,8:15:59,4,-1,1,MY9487,0,1,70
T345/1,T322,8:16:10,4,-1,-1,MY9362,0,1,121
M16/1,M109,8:16:53,4,-1,1,MY9491,0,1,10
M277,M182/1,8:16:53,4,-1,1,MY7560,0,1,154
M201,M121,8:17:53,4,-1,3,MX7866,0,1,93
T322,T342,8:18:14,4,-1,-1,MY9362,0,1,91
T355/1,C688/1,8:18:44,4,-1,1,MY9211,0,1,225
C653,C692,8:19:04,4,-1,2,MY9487,0,1,131
T342,T409,8:19:55,4,-1,1,MY9362,0,1,70
M22,M10,8:20:15,4,-1,2,MY9154,0,1,101
M109,M112,8:20:56,4,-1,2,MY9491,0,1,212
M182/1,T431,8:20:56,4,-1,1,MY7560,0,1,202
C688/1,C691,8:20:56,4,-1,1,MY9211,0,1,81
C692,C689/1,8:21:06,4,-1,1,MY9487,0,1,81
M121,M119,8:21:37,4,-1,3,MX7866,0,1,152
M112,M127,8:22:18,4,-1,1,MY9491,0,1,40
T431,T335,8:22:28,4,-1,1,MY7560,0,1,50
T409,T368,8:22:28,4,-1,1,MY9362,0,1,132
M10,M16/1,8:23:18,4,-1,2,MY9154,0,1,101
T335,T338,8:23:28,4,-1,1,MY7560,0,1,10
T368,T324/2,8:23:28,4,-1,1,MY9362,0,1,50
C689/1,T355/2,8:23:39,4,-1,1,MY9487,0,1,121
M127,M125,8:24:39,4,-1,1,MY9491,0,1,80
T338,T326/3,8:24:39,4,-1,-1,MY7560,0,1,60
C691,C655,8:24:39,4,-1,2,MY9211,1,1,193
M16/1,M109,8:25:43,4,-1,2,MY9154,0,1,23
T326/3,T332/2,8:25:54,4,-1,2,MY7560,0,1,43
C655,C657,8:25:54,4,-1,1,MY9211,0,1,53
T355/2,T360,8:25:54,4,-1,1,MY9487,0,1,114
M119,M113,8:26:24,4,-1,1,MX7866,0,1,165
M125,M136/2,8:26:34,4,-1,1,MY9491,0,1,10
T324/2,T327,8:26:34,4,-1,1,MY9362,0,1,135
C657,C686,8:26:44,4,-1,1,MY9211,0,1,20
T360,T376/1,8:26:44,4,-1,1,MY9487,0,1,20
M136/2,M139/2,8:27:25,4,-1,2,MY9491,0,1,20
T327,T326/2,8:27:55,4,-1,1,MY9362,0,1,30
M109,M112,8:28:16,4,-1,2,MY9154,0,1,111
C686,C656,8:28:16,4,-1,1,MY9211,0,1,30
T376/1,T363/1,8:29:06,4,-1,1,MY9487,0,1,121
M139/2,M184,8:29:26,4,-1,2,MY9491,0,1,91
C656,C654/3,8:29:36,4,-1,1,MY9211,0,1,50
T326/2,T337,8:29:36,4,-1,1,MY9362,0,1,80
T337,T334,8:30:17,4,-1,1,MY9362,0,1,20
M184,M188,8:30:27,4,-1,1,MY9491,0,1,20
T363/1,T374,8:30:27,4,-1,1,MY9487,0,1,40
M112,M127,8:30:47,4,-1,1,MY9154,0,1,50
M113,M95/3,8:30:47,4,-1,-1,MX7866,1,1,232
T374,T406,8:31:08,4,-1,1,MY9487,0,1,30
T332/2,T325/2,8:31:28,4,-1,1,MY7560,0,1,304
T334,T430,8:32:09,4,-1,1,MY9362,0,1,71
T325/2,T339/2,8:32:19,4,-1,1,MY7560,0,1,10
M188,M203/2,8:32:29,4,-1,1,MY9491,0,1,10
M127,M125,8:33:09,4,-1,1,MY9154,0,1,91
M203/2,M277,8:33:30,4,-1,1,MY9491,0,1,20
C654/3,C653,8:33:50,4,-1,1,MY9211,0,1,50
T339/2,T408/1,8:35:01,4,-1,-1,MY7560,0,1,121
M125,M136/2,8:35:11,4,-1,1,MY9154,0,1,30
M277,M182/1,8:35:43,4,-1,1,MY9491,0,1,123
M22,M10,8:35:53,4,-1,1,MY9282,0,1,153
M136/2,M139/2,8:36:24,4,-1,2,MY9154,0,1,30
C653,C692,8:37:14,4,-1,1,MY9211,0,1,153
T430,M177,8:37:14,4,-1,1,MY9362,0,1,295
T408/1,T343,8:38:45,4,-1,-1,MY7560,0,1,182
M139/2,M184,8:38:55,4,-1,2,MY9154,0,1,40
C692,C689/1,8:39:06,4,-1,1,MY9211,0,1,30
M10,M16/1,8:39:16,4,-1,1,MY9282,0,1,91
M182/1,T431,8:39:26,4,-1,1,MY9491,0,1,192
M177,M198,8:39:46,4,-1,2,MY9362,0,1,131
T406,T345/1,8:39:56,4,-1,-1,MY9487,0,1,518
M184,M188,8:40:57,4,-1,1,MY9154,0,1,30
T431,T335,8:40:57,4,-1,1,MY9491,0,1,60
T343,T316,8:41:07,4,-1,1,MY7560,0,1,91
T335,T338,8:41:37,4,-1,1,MY9491,0,1,10
M16/1,M109,8:42:28,4,-1,2,MY9282,0,1,20
M188,M203/2,8:42:28,4,-1,1,MY9154,0,1,10
T345/1,T322,8:42:28,4,-1,-1,MY9487,0,1,131
M198,M183/2,8:42:38,4,-1,2,MY9362,0,1,141
C689/1,T355/2,8:42:58,4,-1,1,MY9211,0,1,172
M203/2,M277,8:43:09,4,-1,1,MY9154,0,1,20
T316,T345/5,8:43:19,4,-1,-1,MY7560,0,1,121
M183/2,M140/1,8:43:59,4,-1,2,MY9362,0,1,30
T338,T326/3,8:44:19,4,-1,-1,MY9491,0,1,91
T322,T342,8:44:50,4,-1,-1,MY9487,0,1,101
T355/2,T360,8:45:20,4,-1,1,MY9211,0,1,111
M140/1,M137/2,8:45:33,4,-1,1,MY9362,0,1,53
M109,M112,8:46:14,4,-1,3,MY9282,0,1,185
T342,T409,8:46:14,4,-1,1,MY9487,0,1,40
T345/5,T356/1,8:46:24,4,-1,1,MY7560,1,1,134
M277,M182/1,8:46:44,4,-1,1,MY9154,0,1,175
M137/2,M132/1,8:47:05,4,-1,2,MY9362,0,1,50
T360,T376/1,8:47:15,4,-1,1,MY9211,0,1,101
T409,T368,8:48:36,4,-1,1,MY9487,0,1,121
T376/1,T363/1,8:48:56,4,-1,1,MY9211,0,1,90
T326/3,T325/2,8:49:06,4,-1,1,MY9491,1,1,276
T356/1,T358,8:49:16,4,-1,1,MY7560,0,1,121
M112,M127,8:49:36,4,-1,1,MY9282,0,1,70
T368,T324/2,8:49:36,4,-1,1,MY9487,0,1,30
T325/2,T339/2,8:49:47,4,-1,2,MY9491,0,1,10
M182/1,T431,8:50:37,4,-1,1,MY9154,0,1,202
T363/1,T374,8:50:37,4,-1,1,MY9211,0,1,50
M132/1,M200,8:50:57,4,-1,2,MY9362,0,1,182
T374,T406,8:51:28,4,-1,1,MY9211,0,1,40
T324/2,T327,8:51:28,4,-1,1,MY9487,0,1,70
T358,T373/2,8:51:38,4,-1,1,MY7560,0,1,111
M127,M125,8:52:08,4,-1,1,MY9282,0,1,91
T431,T335,8:52:29,4,-1,1,MY9154,0,1,91
T327,T326/2,8:52:29,4,-1,1,MY9487,0,1,30
T339/2,T408/1,8:52:39,4,-1,-1,MY9491,0,1,141
M200,M201,8:52:39,4,-1,-1,MY9362,0,1,20
M125,M136/2,8:53:09,4,-1,1,MY9282,0,1,20
T335,T338,8:53:19,4,-1,1,MY9154,0,1,10
M136/2,M139/2,8:53:50,4,-1,1,MY9282,0,1,30
T326/2,T337,8:54:10,4,-1,1,MY9487,0,1,91
T373/2,T375,8:54:34,4,-1,1,MY7560,0,1,44
M201,M121,8:54:34,4,-1,3,MY9362,0,1,34
T338,T326/3,8:54:54,4,-1,-1,MY9154,0,1,64
T337,T334,8:55:05,4,-1,1,MY9487,0,1,20
T408/1,T343,8:55:15,4,-1,-1,MY9491,0,1,145
M139/2,M184,8:55:45,4,-1,2,MY9282,0,1,40
T375,T380,8:55:45,4,-1,1,MY7560,0,1,50
M22,M10,8:55:55,4,-1,1,MX7866,0,1,237
T326/3,T332/2,8:56:05,4,-1,2,MY9154,0,1,40
T380,T379,8:56:26,4,-1,1,MY7560,0,1,10
M121,M119,8:56:26,4,-1,3,MY9362,0,1,60
T334,T430,8:56:46,4,-1,1,MY9487,0,1,60
T379,T359,8:57:06,4,-1,1,MY7560,0,1,20
M184,M188,8:57:16,4,-1,1,MY9282,0,1,10
M10,M16/1,8:57:47,4,-1,1,MX7866,0,1,81
T332/2,T325/2,8:57:47,4,-1,1,MY9154,0,1,60
T343,T316,8:58:07,4,-1,2,MY9491,0,1,131
T406,T345/1,8:58:07,4,-1,-1,MY9211,0,1,318
T325/2,T339/2,8:58:58,4,-1,1,MY9154,0,1,30
M188,M203/2,8:59:18,4,-1,1,MY9282,0,1,20
M16/1,M109,8:59:38,4,-1,2,MX7866,0,1,20
M203/2,M277,9:00:09,4,-1,1,MY9282,0,1,20
T316,T345/5,9:00:09,4,-1,-1,MY9491,0,1,111
T345/1,T322,9:00:09,4,-1,-1,MY9211,0,1,111
M119,M113,9:00:59,4,-1,1,MY9362,0,1,212
T345/5,T344,9:01:30,4,-1,1,MY9491,0,1,60
T359,C688/1,9:01:40,4,-1,2,MY7560,1,1,263
T322,T342,9:02:00,4,-1,-1,MY9211,0,1,91
T430,M177,9:02:00,4,-1,1,MY9487,0,1,303
M109,M112,9:02:10,4,-1,2,MX7866,0,1,121
M113,M94,9:02:20,4,-1,-1,MY9362,0,1,30
T344,T356/1,9:02:34,4,-1,1,MY9491,0,1,34
M277,M182/1,9:03:05,4,-1,1,MY9282,0,1,145
C688/1,C691,9:03:15,4,-1,1,MY7560,0,1,20
T342,T409,9:03:15,4,-1,1,MY9211,0,1,40
T408/1,T343,9:03:35,4,-1,-1,MY9154,0,1,115
M112,M127,9:04:16,4,-1,2,MX7866,0,1,70
T409,T368,9:04:16,4,-1,1,MY9211,0,1,50
M94,M95/3,9:04:26,4,-1,-1,MY9362,0,1,101
M177,M198,9:04:46,4,-1,2,MY9487,0,1,131
T356/1,T358,9:04:56,4,-1,1,MY9491,0,1,111
T368,T324/2,9:05:16,4,-1,1,MY9211,0,1,40
M127,M125,9:06:07,4,-1,1,MX7866,0,1,80
T343,T316,9:06:07,4,-1,2,MY9154,0,1,121
T358,T373/2,9:06:07,4,-1,1,MY9491,0,1,60
C691,C652,9:06:27,4,-1,1,MY7560,0,1,182
M182/1,T431,9:06:58,4,-1,1,MY9282,0,1,192
T324/2,T327,9:07:08,4,-1,1,MY9211,0,1,91
M198,M183/2,9:07:08,4,-1,2,MY9487,0,1,101
C652,C655,9:07:28,4,-1,1,MY7560,0,1,30
T327,T326/2,9:08:19,4,-1,1,MY9211,0,1,30
T373/2,T375,9:08:29,4,-1,1,MY9491,0,1,60
M183/2,M140/1,9:08:29,4,-1,1,MY9487,0,1,50
M125,M136/2,9:08:39,4,-1,1,MX7866,0,1,80
C655,C657,9:08:49,4,-1,1,MY7560,0,1,70
T316,T345/5,9:08:59,4,-1,-1,MY9154,0,1,151
T431,T338,9:09:30,4,-1,1,MY9282,1,1,142
C657,C686,9:09:30,4,-1,1,MY7560,0,1,31
T375,T380,9:09:41,4,-1,1,MY9491,0,1,51
T326/2,T337,9:09:41,4,-1,1,MY9211,0,1,71
T380,T379,9:10:01,4,-1,1,MY9491,0,1,10
M140/1,M137/2,9:10:01,4,-1,1,MY9487,0,1,41
M136/2,M139/2,9:10:11,4,-1,2,MX7866,0,1,30
T379,T359,9:10:31,4,-1,1,MY9491,0,1,20
T345/5,T344,9:10:41,4,-1,1,MY9154,0,1,60
M137/2,M132/1,9:10:41,4,-1,1,MY9487,0,1,20
T337,T334,9:10:52,4,-1,1,MY9211,0,1,20
C686,C656,9:11:02,4,-1,1,MY7560,0,1,50
T338,T332/2,9:11:42,4,-1,1,MY9282,1,1,121
T344,T356/1,9:11:52,4,-1,1,MY9154,0,1,40
C656,C654/3,9:11:52,4,-1,1,MY7560,0,1,40
M132/1,M200,9:12:13,4,-1,3,MY9487,0,1,50
M139/2,M184,9:12:33,4,-1,1,MX7866,0,1,50
T334,T430,9:12:53,4,-1,1,MY9211,0,1,50
T332/2,T325/2,9:13:13,4,-1,1,MY9282,0,1,60
T356/1,T358,9:13:24,4,-1,1,MY9154,0,1,60
M184,M188,9:13:44,4,-1,1,MX7866,0,1,40
M200,M201,9:13:54,4,-1,-1,MY9487,0,1,30
T358,T373/2,9:14:24,4,-1,1,MY9154,0,1,30
M188,M203/2,9:14:34,4,-1,1,MX7866,0,1,10
T325/2,T339/2,9:14:34,4,-1,1,MY9282,0,1,50
M203/2,M277,9:15:25,4,-1,1,MX7866,0,1,20
M201,M121,9:15:45,4,-1,3,MY9487,0,1,70
T359,C688/1,9:15:55,4,-1,1,MY9491,1,1,313
T373/2,T375,9:16:06,4,-1,1,MY9154,0,1,91
C654/3,C653,9:16:16,4,-1,1,MY7560,0,1,40
M95/3,M22,9:16:56,4,-1,2,MY9362,0,1,60
C688/1,C691,9:17:26,4,-1,1,MY9491,0,1,70
T430,M177,9:17:37,4,-1,1,MY9211,0,1,273
T375,T380,9:17:47,4,-1,1,MY9154,0,1,70
T339/2,T408/1,9:18:07,4,-1,-1,MY9282,0,1,161
M121,M119,9:18:07,4,-1,3,MY9487,0,1,91
T380,T379,9:18:27,4,-1,1,MY9154,0,1,10
C653,C692,9:18:27,4,-1,1,MY7560,0,1,91
M277,M182/1,9:18:37,4,-1,1,MX7866,0,1,182
M22,M10,9:19:08,4,-1,1,MY9362,0,1,70
T379,T359,9:19:18,4,-1,1,MY9154,0,1,30
M177,M198,9:19:28,4,-1,2,MY9211,0,1,101
T408/1,T343,9:20:08,4,-1,-1,MY9282,0,1,101
C691,C652,9:20:08,4,-1,1,MY9491,0,1,131
T359,T355/1,9:20:39,4,-1,1,MY9154,0,1,60
M10,M16/1,9:21:09,4,-1,1,MY9362,0,1,91
C652,C655,9:21:09,4,-1,1,MY9491,0,1,30
M198,M183/2,9:21:29,4,-1,1,MY9211,0,1,101
M119,M113,9:21:40,4,-1,1,MY9487,0,1,172
M182/1,T431,9:22:20,4,-1,1,MX7866,0,1,202
C655,C657,9:22:20,4,-1,1,MY9491,0,1,60
T343,T316,9:22:32,4,-1,1,MY9282,0,1,82
C692,T355/2,9:22:42,4,-1,1,MY7560,1,1,224
M16/1,M109,9:23:02,4,-1,1,MY9362,0,1,10
C657,C686,9:23:02,4,-1,1,MY9491,0,1,20
M113,M94,9:23:33,4,-1,-1,MY9487,0,1,40
M183/2,M140/1,9:23:43,4,-1,1,MY9211,0,1,20
T431,T335,9:24:13,4,-1,1,MX7866,0,1,101
M94,M95/3,9:24:34,4,-1,-1,MY9487,0,1,51
C686,C656,9:24:45,4,-1,1,MY9491,0,1,51
T335,T338,9:24:55,4,-1,1,MX7866,0,1,10
T355/2,T360,9:24:55,4,-1,1,MY7560,0,1,102
T355/1,C688/1,9:25:05,4,-1,1,MY9154,0,1,235
M140/1,M137/2,9:25:05,4,-1,1,MY9211,0,1,30
